,category,course,query,answer
1204,工,软件工程,三角梅是什么东西？,"三角梅不是东西,是一种花,可以欣赏。"
1205,工,软件工程,地平线是什么？,"地平线是指在地球表面弯曲到视野下方之前,我们的眼睛所能看到的最远的点的集合。
属于地理学领域，概念延伸：研究地平线的学者。"
1206,工,软件工程,地球是圆的吗？,你没见过地球仪吗？
1207,工,软件工程,元宵节是哪天？,"元宵节是中国的传统节日,时间为每年农历正月十五,农历的元月被称为“正月”,正月十五日是一年中第一个月圆之夜"
1208,工,软件工程,中国什么时候才能晋升发达国家？,中国在2018年9月30日正式成为全球第二大经济体。
1209,工,软件工程,如何理解软件工程呢？,"在信息时代,软件已经成为我们生活、生产和学习中重要的、不可或缺的一部分了,就像同学们现在在线观看和学习我们这门课程的慕课。软件"
1210,工,软件工程,数学不好学软件工程难吗？,这个问题老师还没有教我～不然你再试试别的？
1211,工,软件工程,这门课有多少个章节，哪些章节是重点内容？,"您好,本课程为慕课版本,一共9门课程,分为软件工程基础、软件测试、游戏程序设计、嵌入式系统、物联网基础、"
1212,工,软件工程,软件工程的概念是？,"软件工程(software engineering)；运用计算机科学理论和技术以及工程管理原则和方法,按预算和进度要求开发和维护满足用户要求的软件产品的工程,或以此为研究对象的学科。
属于计算机科学技术领域，概念延伸：研究软件工程的学者。"
1213,工,软件工程,如何快速入门？,"你可以在线观看我们的免费课程,或者点击下方链接进入课程:。"
1214,工,软件工程,如何短期内提高编程能力？,"您可以在线观看我们的免费课程,或者点击下方链接进入课程:。"
1215,工,软件工程,这个平台很好用，每天都来上课,"欢迎加入中国大学mooc平台,一起学习、一起进步!"
1216,工,软件工程,这平台没有交流环节，不利于课后学习,您好，您可以进入课程后，点击成绩这个选项，查看一下您还有哪些章节没有完成，感谢您的支持。
1217,工,软件工程,课程没有学完，没有时间学了，怎么办？,已经报名的课程，会在【我的课程】页面里保留，后期可以随时进入学习，但作业截止时间可能已过，不再能够拿到证书。
1218,工,软件工程,平台课程可以累积吗？,您好，您可以直接联系我们课程建设部：01082152539详细咨询。
1219,工,软件工程,网站指南有哪些？,您可以在学堂在线网站右上角，首先点击头像，之后点击安全退出按钮，即可安全退出学堂账号了。
1220,工,软件工程,售后服务有哪些？,购买的认证课程可以提供以下服务：课程视频和学习记录永久可看可查、作业可批改与讨论交流、颁发权威防伪认证证书。
1221,工,软件工程,好烦呀，生活压力大,学习让我很开心
1222,工,软件工程,选择太多，怎么抉择呢？,"在慕课平台中,你可以选择视频学习、语音学习、面授辅导、一对一辅导、学习交流、视频讨论、视频直播、小组"
1223,工,软件工程,每天学习，也很累，有什么其他的活动吗？,"除了学习之外,你还可以报名参加慕课平台举办的线上班会、名师讲座、名师课程、知识竞赛、线下沙龙等活动,让学习"
1224,工,软件工程,开各种班的意义是什么呢？,"以兴趣聚人,以班聚群,以群聚智,以智育人,以人聚产,以产聚财,以"
1225,工,软件工程,拼命学习，各种卷，那意义是？,"考试是教育的最后一步。通过考试的方式,检验你是否真正掌握了这些知识。考试是对教育的检测,也是教育的考核,通过考试,既"
1226,工,软件工程,应试教育的弊端？,"考试是对教育的检测,也是教育的考核。通过考试来检验你是否真正掌握了这些知识,检验教育成果。考试"
1227,工,软件工程,基于知识的软件工程,"基于知识的软件工程(knowledgebased software engineering)；一种软件工程方法。在软件开发过程中采用知识工程手段，将软件需求逐步转化为软件实现。通常以知识化的需求表达为起点，以知识库为基础，以知识的形式化表达方法为主要技术手段。
属于计算机科学技术领域，其先修概念有软件工程等。概念延伸：有关基于知识的软件工程的论文。"
1228,工,软件工程,软件工程经济学,"软件工程经济学(software engineering economics)；从经济学的角度来研究、分析如何有效地开发、发布软件产品和支持用户使用软件产品的科学。
属于计算机科学技术领域，其先修概念有软件工程等。概念延伸：研究软件工程经济学的学者。"
1229,工,软件工程,什么是软件工程,"软件工程(software engineering)；运用计算机科学理论和技术以及工程管理原则和方法,按预算和进度要求开发和维护满足用户要求的软件产品的工程,或以此为研究对象的学科。
属于计算机科学技术领域，概念延伸：研究软件工程的学者。"
1230,工,软件工程,全国经济发展,全国经济发展(national economic development);一国或地区在经济活动总量、经济结构以及经济活动空间等诸方面所
1231,工,软件工程,商务中心,"商务中心(business center)；旅馆中为客人提供打印、复印、传真、翻译和网络等服务功能的场所。
属于建筑学领域，概念延伸：研究商务中心的学者。"
1232,工,软件工程,手机网络模式,"手机网络模式(pattern move)；网络模式包括：双模 - GSM模式和CDMA模式。简单的讲，移动的使用的模式都是GSM，以前联通的133卡就是CDMA模式，CDMA后期并入了电信。3G - 是指支持高速数据传输的蜂窝移动通讯技术。3G服务能够同时传送声音及数据信息，速率一般在几百kbps以上。3G存在四种标准 - CDMA2000，WCDMA，TD-SCDMA，WiMAX。
概念延伸：研究手机网络模式的学者。"
1233,工,软件工程,我加入了一门课程，为什么不能马上开始上课？,"mooc有严格的时间限制,并非随时点播的公开课。您可以选择“免费学习”或“认证学习”服务,加入课程后"
1234,工,软件工程,软件管理,您好，平台不提供纸质教材，如果老师有推荐那么可以通过网上商城或者书店进行购买。软件可以通过各大应该市场搜索“学堂在线”进行下载。
1235,工,软件工程,水位过程线,"水位过程线（Stage hydrograph）是在水利水电工程专业中表示地表来水水位与时间关系的曲线。以时间为横坐标，以水位为纵坐标绘成的曲线，它显示了水位随时间变化的情况。可用以研究测站水位的变化规律。
概念延伸：有关水位过程线的论文。"
1236,工,软件工程,客户端层,"客户端层 (Client Tier，也叫用户界面层)是将数据呈现给用户或处理用户输入的应用程序或系统一部分。客户端也称为前端，它并不执行数据函数，而是通过输入向服务器请求数据，然后以一定的格式显示结果。参见中间层、数据源层。
概念延伸：有关客户端层的论文。"
1237,工,软件工程,质量比,"比质量(specific mass)；比质量是发动机的一个紧凑性指标，单位为kg/kw。紧凑性指标是用来表征发动机总体结构紧凑程度的指标，比容积是另一个紧凑性指标。
属于物理学领域，概念延伸：有关质量比的论文。"
1238,工,软件工程,视频,"视频(video)；承载各种动态影像的媒体类型。连续的图像变化每秒超过24帧（frame）画面以上时，根据视觉暂留原理，人眼无法辨别单幅的静态画面，看上去是平滑连续的视觉效果。
属于计算机科学技术领域，其先修概念有多媒体等。概念延伸：有关视频的论文。"
1239,工,软件工程,为什么天气突然会变冷,"由于地球不断受到太阳发射出来的带电粒子的轰击,因此地球就会自转(公转)。地球自转又带动了大气"
1240,工,软件工程,台风,"台风(typhoon)；发生在西太平洋和南海海域较强的热带气旋。
属于地理学领域，其先修概念有气候学等。概念延伸：研究台风的学者。"
1241,工,软件工程,酶动力学,"酶动力学(enzyme kinetics)；探讨酶催化反应机制，研究酶催化反应的速度及影响反应速度因子的一门学科。
属于生物化学与分子生物学领域，概念延伸：有关酶动力学的论文。"
1242,工,软件工程,问题,小木机器人是你的智能学习助理，由学堂在线和清华大学联合研发，集知识查询、学习问答、客服答疑、学习管理于一体。目前，可以为你解释知识点概念、查询课程资源、回答平台使用常见问题，推荐学术资源，还可以为你作诗哦～更多的功能敬请期待～
1243,工,软件工程,问题定义,"问题定义(problem definition)；问题的叙述。包括用于解决问题的数据、方法、过程和算法的描述。
属于计算机科学技术领域，概念延伸：有关问题定义的论文。"
1244,工,软件工程,微信,建议您更换一下谷歌或火狐浏览器操作。
1245,工,软件工程,获取,"获取，指取得；猎取。语出《解放日报》1982.10.4：“精神上的饥饿感是获取知识的第一要着。”
属于计算机科学技术领域，概念延伸：研究获取的学者。"
1246,工,软件工程,规则说名,规则说明 image.baidu.com ⁇
1247,工,软件工程,你吃饭了吗,我吃饭了
1248,工,软件工程,你知道新疆吗,知道
1249,工,软件工程,软件工程经济学,"软件工程经济学(software engineering economics)；从经济学的角度来研究、分析如何有效地开发、发布软件产品和支持用户使用软件产品的科学。
属于计算机科学技术领域，其先修概念有软件工程等。概念延伸：有关软件工程经济学的论文。"
1250,工,软件工程,23,23
1251,工,软件工程,开发管理,开发管理(development-businessmanagement);是一种管理信息系统。是系统化地管理一个项目开发过程的信息系统。 属于管理科学技术
1252,工,软件工程,发布软件,您好，平台不提供纸质教材，如果老师有推荐那么可以通过网上商城或者书店进行购买。软件可以通过各大应该市场搜索“学堂在线”进行下载。
1253,工,软件工程,系统论,"系统论，科学名词，是研究系统的结构、特点、行为、动态、原则、规律以及系统间的联系，并对其功能进行数学描述的新兴学科。系统论的基本思想是把研究和处理的对象看作一个整体系统来对待。系统论的主要任务就是以系统为对象，从整体出发来研究系统整体和组成系统整体各要素的相互关系，从本质上说明其结构、功能、行为和动态，以把握系统整体，达到最优的目标。
属于生物物理学领域，概念延伸：研究系统论的学者。"
1254,工,软件工程,软件设计说明书,"软件设计说明书(Software Design Document),是软件开发过程中的一个重要文档,是开发流程中各阶段工作成果的书面概括。"
1255,工,软件工程,网络,"网络(network)；组成单元或链段间通过许多插入的键相互连接，并使高分子整体扩展到微相边界的一种高度分枝聚合物结构。
属于计算机科学技术领域，概念延伸：研究网络的学者。"
1256,工,软件工程,拖挂附件,"拖挂附件(towing attachment)；牵引件与拖链相连接的构件。
属于机械工程领域，其先修概念有悬挂输送机等。概念延伸：有关拖挂附件的论文。"
1257,工,软件工程,你会玩游戏吗,"我不会,但是如果你愿意和我一起玩的话我可以教你"
1258,工,软件工程,知道的感觉,"知道感(feeling-of-knowing)；又称：知道的感觉；知道感在现实生活中是常见的一种心理现象，如考试时遇见一道题觉得自己知道答案，但一时又写不出来，这就是一种知道感现象。知道感作为元记忆监测中最重要和最有代表性的判断形式，是元认知领域的研究热点之一。
属于心理学领域，概念延伸：研究知道的感觉的学者。"
1259,工,软件工程,赢家的诅咒,"赢家的诅咒(winner’s curse)；在谈判中，赢家的诅咒是指马上被另外一方接受的提议。此术语意味着尽管提议被接受，但提议人却未得到最好的交易结果。
属于经济学领域，概念延伸：有关赢家的诅咒的论文。"
1260,工,软件工程,新闻发布,"新闻发布是指举办方直接向现场来宾及社会公众发出的相关信息,一是现场致辞,包括市公司经理的欢迎词和党委书记的祝酒词。这两个致辞的侧重点不同,前者侧重于活动背景,阐明活动因由,欢迎来宾参与。
概念延伸：研究新闻发布的学者。"
1261,工,软件工程,手机,"手机(handset)；又称：移动电话机；可以握在手上的移动电话机。
属于通信科学技术领域，概念延伸：有关手机的论文。"
1262,工,软件工程,什么是说明书,"说明书，是以应用文体的方式对某事或物来进行相对的详细描述，方便人们认识和了解某事或物。说明书要实事求是，有一说一、有二说二，不可为达到某种目的而夸大产品作用和性能。说明书要全面的说明事物，不仅介绍其优点，同时还要清楚地说明应注意的事项和可能产生的问题。产品说明书、使用说明书、安装说明书一般采用说明性文字，而戏剧演出类说明书则可以以记叙、抒情为主。说明书可根据情况需要，使用图片、图表等多样的形式，以期达到最好的说明效果。
概念延伸：研究说明书的学者。"
1263,工,软件工程,在吗,"在吗(In?)；<a href=""https://baike.baidu.com/item/%E5%9C%A8%E5%90%97/9923403"" target=""_blank"">在吗在吗，一种打招呼方式，常用在网络社交中。由于被问者必须先回复这句问话，这个词也被列为2017年十大最惹人反感的流行语之一。
概念延伸：有关在吗的论文。"
1264,工,软件工程,你知道孟加拉国吗,"孟加拉国(Bangladesh),南亚国家,位于孟加拉湾之北。是南亚次大陆南端的一个"
1265,工,软件工程,每天跑步好吗a,不好
1266,工,软件工程,齐天大圣,"齐天大圣,又称齐天大圣、天蓬元帅、美猴王。是中国神话传说中的神话人物之一,是孙悟空的自称。其"
1267,工,软件工程,为什么呀,我为什么要知道呀
1268,工,软件工程,玉龙寺组,"玉龙寺组（Yulongsi Fm，Yulungssu Fm）的时代属末志留世中晚期。主要分布于滇东地区。为灰绿色、深灰色、蓝灰色泥灰岩、白云质灰岩、泥岩和粉砂岩，向上砂质增多，顶、底均以厚薄不一的黑色页岩为标志。
概念延伸：有关玉龙寺组的论文。"
1269,工,软件工程,浙江红山茶,"浙江红山茶（学名：Camellia Chekiangoleosa Hu）是山茶科山茶属植物，小乔木，高6米，嫩枝无毛。叶革质，椭圆形或倒卵状椭圆形，长8-12厘米，宽2.5-5.5厘米。花红色，顶生或腋生单花，直径8-12厘米，无柄。蒴果卵球形，果宽5-7厘米，先端有短喙；种子每室3-8粒，长2厘米。花期4月。分布于中国福建、江西、湖南、浙江和安徽。多生于山坡杂木林内、谷地林中、林缘或溪涧两旁。山坡和溪沟两边的资源占90%以上，其他生境有山脊、村旁、个人宅院内、路旁，但数量较少。浙江红山茶是中国特有树种，集观赏、油用、药用于一身，是重要的油茶和茶花育种种质资源。具有重要的观赏价值和经济价值。（概述图参考来源： ）
概念延伸：有关浙江红山茶的论文。"
1270,工,软件工程,金华猪,"金华猪又称 金华两头乌或义乌两头乌 ，是我国著名的优良猪种之一。金华猪具有成熟早，肉质好，繁殖率高等优良性能，腌制成的“金华火腿”质佳味香，外型美观，蜚声中外。金华猪原产东阳的画水、湖溪，义乌的义亭，金华的孝顺、澧浦、曹宅等地。其尾巴较长，比较直，头部和尾部的毛发一般是黑色，体部为白色。  因其头颈部和臀尾部毛为黑色，其余各处为白色，故又称""两头乌""，是全国地方良种猪之-。20世纪60年代起饲养范围渐次扩大到省内外。金华猪皮薄骨细，肉质鲜美，肉间脂肪含量高，其后腿是腌制火腿的最佳原料。金华猪产仔多，母性好，泌乳量大，哺育率高，繁殖性能好。 有关部门从70年代末开始采取金华猪的保种措施，由金华猪场、市农科所和农试站、东阳良种场按照大、中、小三个类型有计划地开展选育工作。
概念延伸：研究金华猪的学者。"
1271,工,软件工程,跨度,"跨度(span)；桥架型起重机运行轨道中心线之间的水平距离。
属于机械工程领域，概念延伸：研究跨度的学者。"
1272,工,软件工程,奴役现象,"奴役现象(dulosis)；蚁类等社会性昆虫掠夺他种昆虫的幼虫或蛹，待其长成后充作奴役的现象。
属于生态学领域，概念延伸：有关奴役现象的论文。"
1273,工,软件工程,微软管理控制台,"微软管理控制台Microsoft Management Console (MMC) 集成了用来管理网络、计算机、服务及其他系统组件的管理工具。
概念延伸：研究微软管理控制台的学者。"
1274,工,软件工程,丸粒,"丸粒(golem);通过机械或气压方法产生的有形丸粒。 属于机械工程领域,概念延伸:研究丸粒的学者"
1275,工,软件工程,开发软件,您好，平台不提供纸质教材，如果老师有推荐那么可以通过网上商城或者书店进行购买。软件可以通过各大应该市场搜索“学堂在线”进行下载。
1276,工,软件工程,homophone,"直音(homophone)；汉字注音法的一种。用一个汉字为另一个汉字注音。直音法注音有时兼有释义、别义等作用。
属于语言学领域，概念延伸：有关homophone的论文。"
1277,工,软件工程,攻速,攻速(Ram/Speed)指的是单位时间内完成的操作次数。 属于计算机领域
1278,工,软件工程,程序暂停,"程序暂停(program halt)；使计算机停止当前有效工作的程序状态。以后适当时机可恢复执行。
属于计算机科学技术领域，概念延伸：有关程序暂停的论文。"
1279,工,软件工程,cowling,"考林(cowling)；姓名：考林身高：厘米体重：公斤惯用脚：右脚出生地：未知（挪威）国籍：挪威代表国家队：出场0次，进0球欧洲三大杯：出场0次，进0球欧洲冠军联赛：出场0次，进0球球场位置：前锋
概念延伸：研究cowling的学者。"
1280,工,软件工程,视频模式,"视频模式又称视频格式。最常规的有rm，rmvb，mpeg1－4 mov mtv dat wmv avi 3gp amv dmv等等。
属于计算机科学技术领域，概念延伸：有关视频模式的论文。"
1281,工,软件工程,局部皮瓣,"局部皮瓣(local skin flap)；又称：邻接皮瓣；利用缺损区周围皮肤及软组织的弹性、松动性和可移动性，在一定条件下重新安排、布局皮肤的位置，以达到修复组织缺损的目的而设计的皮瓣。皮瓣与缺损区往往有一共同侧缘。
属于医学美学与美容医学领域，概念延伸：研究局部皮瓣的学者。"
1282,工,软件工程,ghdus,"ghdus(guide Development System);美国国立卫生研究院的研究成果,基于对计算机软件技术的深入理解,提供了一套开发工具,"
1283,工,软件工程,术后疼痛,"术后疼痛(Postoperative pain)；本词条内容尚未完善，欢迎各位编辑词条，贡献自己的专业知识！
概念延伸：有关术后疼痛的论文。"
1284,工,软件工程,文化对话,"文化对话(cultural dialogue)；所谓文化对话,其实就是用何种文化立场、文化姿态和胸怀来看待自我和他者的关系。
概念延伸：研究文化对话的学者。"
1285,工,软件工程,main base,"主基点(main base)；主基点是测区内某一地磁异常的起算点，能作为检查、校正仪器性能用，又称为校正点。要求位于平稳场内，靠近驻地。具有使用方便、梯度小、无干扰等特点。
概念延伸：研究main base的学者。"
1286,工,软件工程,你觉得还是,你觉得还是(Until do you think it is UFO).
1287,工,软件工程,小木,"小木(DiWai),全称“学优小木机器人”,由学堂在线和清华大学联合研发,集知识查询、学习问答"
1288,工,软件工程,白色,"白色是一种包含光谱中所有颜色光的颜色，通常被认为是“无色”的。白色的明度最高，无色相。可以将光谱中三原色的光：赤红光、翠绿光、靛蓝光，按一定比例混合得到白光。光谱中所有可见光的混合也是白光。这个颜色在当下代表纯洁。
概念延伸：有关白色的论文。"
1289,社,思想道德修养与法律基础,社会主义道德,"社会主义道德 出现在视频的3分24秒左右，上下文是：
还是为人民币服务
 社会主义道德 建设的核心和原则分别是什么等等
通过对诸多问题的探讨
社会主义道德(Socialist morality)；
了解更多：<a href=""https://baike.baidu.com/item/%E7%A4%BE%E4%BC%9A%E4%B8%BB%E4%B9%89%E9%81%93%E5%BE%B7"" target=""_blank"">社会主义道德社会主义道德是植根于社会主义经济基础，与社会主义的经济、政治、文化状况相适应的社会道德。社会主义是共产主义的初级阶段，又是向共产主义高级阶段前进的历史运动，社会主义道德本质上从属于共产主义道德体系，是共产主义道德在社会主义历史阶段的具体体现...
概念延伸：研究社会主义道德的学者。"
1290,社,思想道德修养与法律基础,这门课是政治课吗？,这个问题老师还没有教我～不然你再试试别的？
1291,社,思想道德修养与法律基础,思想道德与法律基础，是不是这门课比较枯燥乏味？,这个问题老师还没有教我～不然你再试试别的？
1292,社,思想道德修养与法律基础,怎样快乐学习呢？,这觉悟很高啊。
1293,社,思想道德修养与法律基础,我想快乐学习这门课，你有什么建议吗？,"包含建议的课程有：
Linux系统管理
中级管理会计
创业102：你能为客户做什么？"
1294,社,思想道德修养与法律基础,法律知识点好多，怎么背更高效？,你试试这些:
1295,社,思想道德修养与法律基础,你没说试什么？,试试这些:
1296,社,思想道德修养与法律基础,我最讨厌背书了，你有什么窍门吗？,试试这些:
1297,社,思想道德修养与法律基础,有没有不用背就学习好的方法？,可以试试这些:
1298,社,思想道德修养与法律基础,这门课怎么考试？,"您可以在期末结束的时候,在知识回顾中找到期末考试的答案,或者您也可以根据您的学习进度,在课程中查看期末考试题,一般在期末考试"
1299,社,思想道德修养与法律基础,除了背知识点，还有什么学习方法？,"你可以关注微信公众号:中国大学mooc学堂号,在资源-资源下载-课程中可以找到很多学习资料,方便你利用碎片化的时间"
1300,社,思想道德修养与法律基础,道德的定义是什么？,"道德就是人们行为应遵循的规则。根据其性质和作用,可分为政治道德、经济道德、哲学道德、社会道德、法律道德"
1301,社,思想道德修养与法律基础,资产阶级人道主义,"资产阶级人道主义 出现在：
《第六章 尊法学法守法用法
  6.1.4 法律的产生与发展
    6.1.4法律的产生与发展》视频中；
在视频的3分57秒左右，上下文是：
三是与资本主义民主政治相适应的法律面前人人平等原则
四是与 资产阶级人道主义 相适应的人权保障原则
社会主义法律
资产阶级人道主义(Bourgeois humanism)；
了解更多：<a href=""https://baike.baidu.com/item/%E8%B5%84%E4%BA%A7%E9%98%B6%E7%BA%A7%E4%BA%BA%E9%81%93%E4%B8%BB%E4%B9%89"" target=""_blank"">资产阶级人道主义人道主义是关于人的本质、使命、地位、价值和个性发展等等的思潮和理论。它是一个发展变化的哲学范畴。人道思想是随着人类进入文明时期萌发的，但人道主义作为一种时代的思潮和理论，则是在15世纪以后逐渐形成的，最初表现在文学艺术方面，后来逐渐渗透到其他领域。





百度百科
概念延伸：有关资产阶级人道主义的论文。"
1302,社,思想道德修养与法律基础,社会主义民主政治,"社会主义民主政治 出现在：
《第二章  坚定理想信念
  2.8.1 坚定中国特色社会主义的信念
    2.8.1 坚定中国特色社会主义的信念》视频中；
在视频的4分26秒左右，上下文是：
建设社会主义市场经济
 社会主义民主政治 
社会主义先进文化
社会主义民主政治(Socialist democracy)；
了解更多：<a href=""https://baike.baidu.com/item/%E7%A4%BE%E4%BC%9A%E4%B8%BB%E4%B9%89%E6%B0%91%E4%B8%BB%E6%94%BF%E6%B2%BB"" target=""_blank"">社会主义民主政治
概念延伸：有关社会主义民主政治的论文。"
1303,社,思想道德修养与法律基础,资产阶级人道主义,"资产阶级人道主义 出现在：
《第六章 尊法学法守法用法
  6.1.4 法律的产生与发展
    6.1.4法律的产生与发展》视频中；
在视频的3分57秒左右，上下文是：
三是与资本主义民主政治相适应的法律面前人人平等原则
四是与 资产阶级人道主义 相适应的人权保障原则
社会主义法律
资产阶级人道主义(Bourgeois humanism)；
了解更多：<a href=""https://baike.baidu.com/item/%E8%B5%84%E4%BA%A7%E9%98%B6%E7%BA%A7%E4%BA%BA%E9%81%93%E4%B8%BB%E4%B9%89"" target=""_blank"">资产阶级人道主义人道主义是关于人的本质、使命、地位、价值和个性发展等等的思潮和理论。它是一个发展变化的哲学范畴。人道思想是随着人类进入文明时期萌发的，但人道主义作为一种时代的思潮和理论，则是在15世纪以后逐渐形成的，最初表现在文学艺术方面，后来逐渐渗透到其他领域。





百度百科
概念延伸：有关资产阶级人道主义的论文。"
1304,社,思想道德修养与法律基础,社会道德的定义是什么？,社会道德的定义
1305,社,思想道德修养与法律基础,资本道德和社会道德的区别是什么？,资本道德:在商品生产者之间存在金钱关系。资本道德:在阶级之间存在金钱关系。社会道德:在阶级之间存在金钱关系
1306,社,思想道德修养与法律基础,资产阶级也有人道主义吗？,"资产阶级人道主义属于世界历史领域,概念延伸:有关资产阶级人道主义的论文。"
1307,社,思想道德修养与法律基础,如何理解资产阶级人道主义？,"资产阶级人道主义是对资产阶级道德观的分析,主张以个人的自我发展为目的,在个人与他人、个人与社会之间都强调自我为中心,并且重视"
1308,社,思想道德修养与法律基础,理想和信念之间的关系是什么？,"理想是信念产生的基础,信念是理想实现的结果"
1309,社,思想道德修养与法律基础,大学生如何树立理想信念？,"大学生树立理想信念是思想道德修养的基础。大学生要树立和坚持马克思主义指导思想,树立和坚持社会主义、共产主义理想信念。"
1310,社,思想道德修养与法律基础,社会主义核心价值观具体含义是什么？,"社会主义核心价值观(Core socialist values)；<a href=""https://baike.baidu.com/item/%E7%A4%BE%E4%BC%9A%E4%B8%BB%E4%B9%89%E6%A0%B8%E5%BF%83%E4%BB%B7%E5%80%BC%E8%A7%82/3271832"" target=""_blank"">社会主义核心价值观社会主义核心价值观是社会主义核心价值体系的内核，体现社会主义核心价值体系的根本性质和基本特征，反映社会主义核心价值体系的丰富内涵和实践要求，是社会主义核心价值体系的高度凝练和集中表达。
[1-4] 
党的十八大以来，中央高度重视培育和践行社会主义核心价值观。习近平总书记多次作出重要论述、提出明确要求。中央政治局围绕培育和弘扬社会主义核心价值观、弘扬中华传统美德进行集体学习。中办下发《关于培育和践行社会主义核心价值观的意见》。党中央的高度重视和有力部署，为加强社会主义核心价值观教育实践指明了努力方向，提供了重要遵循。
[1-4] 
2017年10月18日，习近平同志在十九大报告中指出，要培育和践行社会主义核心价值观。要以培养担当民族复兴大任的时代新人为着眼点，强化教育引导、实践养成、制度保障，发挥社会主义核心价值观对国民教育、精神文明创建、精神文化产品创作生产传播的引领作用，把社会主义核心价值观融入社会发展各方面，转化为人们的情感认同和行为习惯。。
概念延伸：有关社会主义核心价值观的论文。"
1311,社,思想道德修养与法律基础,思想道德建设具体内容是什么？,这个问题老师还没有教我～不然你再试试别的？
1312,社,思想道德修养与法律基础,公民基本道德规范的要求有哪些？,这个问题老师还没有教我～不然你再试试别的？
1313,社,思想道德修养与法律基础,我国法律体系的框架？,这个问题老师还没有教我～不然你再试试别的？
1314,社,思想道德修养与法律基础,法律权利与义务之间的关系是什么？,"权利和义务是相对的,相互依存的。法律权利是法律义务的直接内容,法律义务是法律权利得以实现的条件。法律权利和义务在"
1315,社,思想道德修养与法律基础,救济权利是什么意思？,"权利一般是指法律赋予人实现其利益的一种力量。与义务相对应，法学的基本范畴之一，人权概念的核心词，法律规范的关键词。在家庭、社会、国家、国际关系中隐含或明示的最广泛，最实际的一个内容。从通常的角度看，权利是法律赋予权利主体作为或不作为的许可、认定及保障。
概念延伸：研究权利的学者。"
1316,社,思想道德修养与法律基础,依法治国是哪一年提出的？,这个问题老师还没有教我～不然你再试试别的？
1317,社,思想道德修养与法律基础,如何建立法治思维？,这个问题老师还没有教我～不然你再试试别的？
1318,社,思想道德修养与法律基础,中国特色社会主义法治道路的含义是不是什么？,这个问题老师还没有教我～不然你再试试别的？
1319,社,思想道德修养与法律基础,公民基本权利有哪些？,这个问题老师还没有教我～不然你再试试别的？
1320,社,思想道德修养与法律基础,公民权利是与生俱来的吗？,"公民权利并不是与生俱来的,公民权利的获得也不是与生俱来的,必须有一个法律赋予公民权利的过程。"
1321,社,思想道德修养与法律基础,资本主义是何时诞生的？,"第一次工业革命时期,英国。"
1322,社,思想道德修养与法律基础,是第一次工业革命之后吗？,"是,第一次工业革命孕育了资本主义,使英国从一个传统的农业国转变为工业国。"
1323,社,思想道德修养与法律基础,蒸汽机发挥了不可替代的作用对吧,对
1324,社,思想道德修养与法律基础,工业机床是不是也在那时候发明的？,是。
1325,社,思想道德修养与法律基础,电话是谁发明的？,贝尔。
1326,社,思想道德修养与法律基础,电话的工作原理是什么？,就是利用电磁感应原理。
1327,社,思想道德修养与法律基础,一开始只有富人能用电话吧？,"后来出现了电报,电话的普及就快多了。"
1328,社,思想道德修养与法律基础,电报不如电话方便吧？,"不,电报比电话快多了。"
1329,社,思想道德修养与法律基础,电报不能即时通信啊,"电报的速度是很快的,但电报要经过人工的译码和转码,所以不如电话方便。"
1330,社,思想道德修养与法律基础,还是手机更方便，手机是什么时候发明的？,您好，授课老师会在课程结课前批改完成主观题，请您耐心等待。
1331,社,思想道德修养与法律基础,社会契约论的作者是谁？,"托克维尔(Tocqueville),法国政治思想家和社会理论家。1979年因发表《论美国的民主》一书而获得当年"
1332,社,思想道德修养与法律基础,英国女王伊丽莎白,"英国女王伊丽莎白(elisabetta, regina d’inghilterra)；作曲家原名：Rossini, Gioachino (Antonio)
概念延伸：研究英国女王伊丽莎白的学者。"
1333,社,思想道德修养与法律基础,伊丽莎白一世的主要功绩是什么？,"世(Epoch)；正规的地质年代单位，比一个地质“期”(Age)长，比一个地质“纪”(Period)短，在“世”期间，相应统(Series)的岩石已经形成。
属于大气科学领域，概念延伸：有关世的论文。"
1334,社,思想道德修养与法律基础,英国最鼎盛的时期是？,"日不落帝国;帝国,特指拥有一国之主权并与一国之政府进行国家交往的政权。属于政治领域。"
1335,社,思想道德修养与法律基础,日不落帝国的由来是什么？,"由日不落(英语:Anglo-suntra)意译而来的一个名词,它指英国的殖民地遍布世界各地。属于地理"
1336,社,思想道德修养与法律基础,印度是什么时候被殖民的？,这个问题老师还没有教我～不然你再试试别的？
1337,社,思想道德修养与法律基础,北爱尔兰是什么时候属于英国的？,爱尔兰(The Irish);爱尔兰 爱尔兰共和国(爱尔兰语:Poblacht na h ⁇ ireann;英语:Rep
1338,社,思想道德修养与法律基础,这门课是思想政治课吗？,这门课是思想道德修养与法律基础
1339,社,思想道德修养与法律基础,这门课的大体框架是什么？,这门课分为“认识自我”和“了解社会”两部分
1340,社,思想道德修养与法律基础,认识自我涉及哪些内容？,"第一,认识自己的生理特点;第二,认识自己的心理特征。"
1341,社,思想道德修养与法律基础,了解社会涉及哪些内容？,"第一,了解个人的成长经历;第二,掌握社会中的交往礼仪;第三,熟悉社会中的主要群体。"
1342,社,思想道德修养与法律基础,了解个人成长经历的步骤是什么？,"第一步,回顾自己的成长经历;第二步,思考个人成长经历给自己带来的思考有哪些;第三步,思考自己需要怎样的思考才能够让自己成长。"
